1  525.811	2.280810e-01	-2.151212e+01	2.234910e+00	6.851628e+01	-1.940549e+01	7.227626e-01	4.907943e-02	
1  525.594	2.315096e-01	-2.160200e+01	2.234062e+00	6.892656e+01	-1.939128e+01	7.199341e-01	4.848023e-02	
1  524.243	2.420691e-01	-2.065679e+01	2.229124e+00	6.837949e+01	-1.940352e+01	7.087018e-01	4.915185e-02	
1  524.604	2.536327e-01	-1.917192e+01	2.237126e+00	6.757242e+01	-1.942328e+01	6.957823e-01	5.050584e-02	
5  524.682	2.536327e-01	-1.917192e+01	2.237126e+00	6.757242e+01	-1.942190e+01	6.957823e-01	5.050584e-02	
2  525.727	2.536327e-01	-1.917192e+01	2.237126e+00	6.757242e+01	-1.941729e+01	6.957823e-01	5.050584e-02	
3  526.389	2.556631e-01	-2.053718e+01	2.238246e+00	6.749885e+01	-1.941832e+01	6.936172e-01	5.064035e-02	
1  527.378	2.556631e-01	-2.053718e+01	2.238246e+00	6.749885e+01	-1.941608e+01	6.936172e-01	5.064035e-02	
5  527.993	2.565390e-01	-2.185441e+01	2.244692e+00	6.699027e+01	-1.943099e+01	6.918262e-01	5.155429e-02	
3  527.697	2.552049e-01	-2.013727e+01	2.246776e+00	6.689138e+01	-1.943499e+01	6.929612e-01	5.175312e-02	
1  528.15	2.499740e-01	-1.828154e+01	2.245882e+00	6.608043e+01	-1.946276e+01	6.969350e-01	5.300821e-02	
3  525.517	2.499740e-01	-1.828154e+01	2.245882e+00	6.608043e+01	-1.947064e+01	6.969350e-01	5.300821e-02	
6  525.226	2.381952e-01	-1.871683e+01	2.245906e+00	6.633300e+01	-1.946819e+01	7.091161e-01	5.260662e-02	
1  524.213	2.412770e-01	-1.889718e+01	2.250495e+00	6.683278e+01	-1.945130e+01	7.067151e-01	5.192698e-02	
1  525.151	2.412770e-01	-1.889718e+01	2.250495e+00	6.683278e+01	-1.944656e+01	7.067151e-01	5.192698e-02	
9  524.14	2.439852e-01	-2.146042e+01	2.243177e+00	6.741239e+01	-1.942700e+01	7.050567e-01	5.087858e-02	
10  523.53	2.439852e-01	-2.146042e+01	2.243177e+00	6.741239e+01	-1.943660e+01	7.050567e-01	5.087858e-02	
7  523.171	2.439852e-01	-2.146042e+01	2.243177e+00	6.741239e+01	-1.943200e+01	7.050567e-01	5.087858e-02	
2  524.04	2.475472e-01	-2.203245e+01	2.248246e+00	6.758502e+01	-1.942487e+01	7.016431e-01	5.073048e-02	
5  523.896	2.454317e-01	-2.202345e+01	2.244171e+00	6.711929e+01	-1.944022e+01	7.031430e-01	5.134510e-02	
4  523.663	2.441060e-01	-1.944906e+01	2.248070e+00	6.703927e+01	-1.944381e+01	7.042593e-01	5.155427e-02	
1  523.651	2.457815e-01	-1.903595e+01	2.245246e+00	6.690102e+01	-1.944741e+01	7.024337e-01	5.170404e-02	
1  523.937	2.386522e-01	-2.049359e+01	2.227819e+00	6.753084e+01	-1.943117e+01	7.109047e-01	5.036385e-02	
2  523.929	2.386522e-01	-2.049359e+01	2.227819e+00	6.753084e+01	-1.943148e+01	7.109047e-01	5.036385e-02	
3  523.805	2.355667e-01	-1.840787e+01	2.232659e+00	6.774805e+01	-1.942660e+01	7.142070e-01	5.014749e-02	
3  523.805	2.355667e-01	-1.840787e+01	2.232659e+00	6.774805e+01	-1.942663e+01	7.142070e-01	5.014749e-02	
3  524.419	2.444741e-01	-1.789826e+01	2.223566e+00	6.748693e+01	-1.943078e+01	7.051106e-01	5.033589e-02	
1  524.441	2.453384e-01	-1.867751e+01	2.223942e+00	6.715734e+01	-1.944036e+01	7.037430e-01	5.083851e-02	
3  524.123	2.385955e-01	-2.028997e+01	2.226379e+00	6.766156e+01	-1.942757e+01	7.111872e-01	5.013834e-02	
2  524.471	2.385955e-01	-2.028997e+01	2.226379e+00	6.766156e+01	-1.942419e+01	7.111872e-01	5.013834e-02	
1  524.771	2.404871e-01	-1.911195e+01	2.225054e+00	6.815698e+01	-1.940833e+01	7.100501e-01	4.938502e-02	
4  524.565	2.353101e-01	-1.756028e+01	2.229818e+00	6.825903e+01	-1.940785e+01	7.152723e-01	4.934002e-02	
3  523.791	2.473689e-01	-1.857564e+01	2.238716e+00	6.791372e+01	-1.941263e+01	7.025178e-01	5.003494e-02	
1  524.584	2.473689e-01	-1.857564e+01	2.238716e+00	6.791372e+01	-1.942179e+01	7.025178e-01	5.003494e-02	
5  524.8	2.497755e-01	-1.897440e+01	2.246442e+00	6.745099e+01	-1.943476e+01	6.992528e-01	5.089224e-02	
5  524.731	2.424672e-01	-1.853050e+01	2.250893e+00	6.788647e+01	-1.942477e+01	7.071151e-01	5.033926e-02	
1  525.131	2.501955e-01	-1.869230e+01	2.246919e+00	6.777849e+01	-1.942454e+01	6.993128e-01	5.041296e-02	
1  528.267	2.599673e-01	-2.113250e+01	2.231401e+00	6.777432e+01	-1.941982e+01	6.898727e-01	5.008133e-02	
3  529.844	2.600597e-01	-2.151750e+01	2.241998e+00	6.855996e+01	-1.939540e+01	6.906956e-01	4.916783e-02	
1  528.035	2.550976e-01	-2.138991e+01	2.247972e+00	6.866028e+01	-1.939456e+01	6.956745e-01	4.915128e-02	
1  527.652	2.502419e-01	-2.046148e+01	2.224826e+00	6.867352e+01	-1.939683e+01	7.010399e-01	4.864157e-02	
3  527.082	2.497188e-01	-2.008987e+01	2.225000e+00	6.849240e+01	-1.940272e+01	7.013018e-01	4.890235e-02	
2  525.871	2.368834e-01	-1.835068e+01	2.222785e+00	6.744161e+01	-1.944136e+01	7.126509e-01	5.038626e-02	
6  524.421	2.414694e-01	-1.841031e+01	2.232865e+00	6.697734e+01	-1.945343e+01	7.071395e-01	5.131051e-02	
2  526.685	2.361421e-01	-1.708340e+01	2.225407e+00	6.641415e+01	-1.947357e+01	7.117623e-01	5.201363e-02	
1  525.059	2.417146e-01	-1.786610e+01	2.228587e+00	6.668903e+01	-1.946235e+01	7.065461e-01	5.165806e-02	
2  524.737	2.393037e-01	-1.725613e+01	2.232103e+00	6.692842e+01	-1.945618e+01	7.092472e-01	5.136838e-02	
1  525.789	2.472759e-01	-1.771462e+01	2.224441e+00	6.781389e+01	-1.942524e+01	7.027739e-01	4.987165e-02	
5  525.984	2.472759e-01	-1.771462e+01	2.224441e+00	6.781389e+01	-1.941222e+01	7.027739e-01	4.987165e-02	
1  524.717	2.472759e-01	-1.771462e+01	2.224441e+00	6.781389e+01	-1.942011e+01	7.027739e-01	4.987165e-02	
2  525.239	2.483129e-01	-1.722666e+01	2.221422e+00	6.761370e+01	-1.942593e+01	7.015073e-01	5.010078e-02	
4  525.12	2.502403e-01	-1.800746e+01	2.223203e+00	6.739459e+01	-1.943161e+01	6.992145e-01	5.046565e-02	
1  525.125	2.553160e-01	-1.712889e+01	2.233514e+00	6.688100e+01	-1.944516e+01	6.931305e-01	5.147267e-02	
2  523.775	2.493723e-01	-1.816226e+01	2.243794e+00	6.704427e+01	-1.944254e+01	6.990958e-01	5.145145e-02	
3  524.147	2.493723e-01	-1.816226e+01	2.243794e+00	6.704427e+01	-1.943848e+01	6.990958e-01	5.145145e-02	
1  524.924	2.534517e-01	-1.716304e+01	2.234030e+00	6.701435e+01	-1.943784e+01	6.951879e-01	5.127990e-02	
6  524.725	2.429262e-01	-1.905951e+01	2.223645e+00	6.733316e+01	-1.943257e+01	7.064267e-01	5.056734e-02	
2  524.538	2.429262e-01	-1.905951e+01	2.223645e+00	6.733316e+01	-1.943367e+01	7.064267e-01	5.056734e-02	
4  523.399	2.383020e-01	-1.951781e+01	2.241957e+00	6.750066e+01	-1.943035e+01	7.108995e-01	5.071909e-02	
3  523.576	2.433362e-01	-1.866525e+01	2.238754e+00	6.692222e+01	-1.944606e+01	7.050567e-01	5.152641e-02	
5  523.71	2.474266e-01	-1.861716e+01	2.239561e+00	6.696243e+01	-1.944294e+01	7.010101e-01	5.148266e-02	
1  523.323	2.411002e-01	-2.037900e+01	2.235394e+00	6.763852e+01	-1.942471e+01	7.084513e-01	5.036949e-02	
3  523.324	2.411002e-01	-2.037900e+01	2.235394e+00	6.763852e+01	-1.942470e+01	7.084513e-01	5.036949e-02	
1  523.496	2.417212e-01	-2.041160e+01	2.246894e+00	6.795118e+01	-1.941466e+01	7.080435e-01	5.015703e-02	
1  523.575	2.366189e-01	-2.014075e+01	2.237364e+00	6.782551e+01	-1.942103e+01	7.131670e-01	5.013552e-02	
7  523.436	2.366189e-01	-2.014075e+01	2.237364e+00	6.782551e+01	-1.942268e+01	7.131670e-01	5.013552e-02	
4  523.165	2.424906e-01	-1.992885e+01	2.240566e+00	6.797414e+01	-1.941542e+01	7.074449e-01	4.998625e-02	
5  523.338	2.386248e-01	-1.897670e+01	2.245760e+00	6.781432e+01	-1.942226e+01	7.109620e-01	5.033461e-02	
2  524.388	2.529699e-01	-1.779335e+01	2.243795e+00	6.728200e+01	-1.943233e+01	6.958610e-01	5.108922e-02	
1  525.276	2.463005e-01	-1.959192e+01	2.258539e+00	6.819503e+01	-1.940675e+01	7.035717e-01	5.005008e-02	
1  528.033	2.441890e-01	-1.961622e+01	2.270688e+00	6.825101e+01	-1.940586e+01	7.055045e-01	5.022898e-02	
2  528.404	2.441890e-01	-1.961622e+01	2.270688e+00	6.825101e+01	-1.940264e+01	7.055045e-01	5.022898e-02	
6  527.196	2.448512e-01	-1.847191e+01	2.267116e+00	6.787115e+01	-1.941431e+01	7.043562e-01	5.071413e-02	
2  526.045	2.444002e-01	-1.754863e+01	2.262846e+00	6.774536e+01	-1.941863e+01	7.047118e-01	5.080921e-02	
1  525.72	2.444002e-01	-1.754863e+01	2.262846e+00	6.774536e+01	-1.942151e+01	7.047118e-01	5.080921e-02	
2  525.522	2.306583e-01	-1.961405e+01	2.252225e+00	6.856220e+01	-1.940235e+01	7.198826e-01	4.938218e-02	
