5  11401.4	3.461697e-01	-1.997654e+01	2.227668e+00	6.001575e+01	-1.902000e+01	5.899943e-01	6.373571e-02	
2  10796.1	3.925679e-01	-2.012720e+01	2.219937e+00	6.007098e+01	-1.902000e+01	5.439274e-01	6.340448e-02	
1  9967.83	4.902715e-01	-2.004454e+01	2.270369e+00	6.008095e+01	-1.902000e+01	4.448478e-01	6.478060e-02	
3  9579.62	5.627915e-01	-2.017765e+01	2.294009e+00	6.020625e+01	-1.902000e+01	3.719449e-01	6.516384e-02	
3  9527.67	5.767831e-01	-2.010105e+01	2.295299e+00	6.024746e+01	-1.902000e+01	3.580069e-01	6.511040e-02	
1  9351.36	5.767831e-01	-2.010105e+01	2.295299e+00	6.024746e+01	-1.902600e+01	3.580069e-01	6.511040e-02	
3  9213.98	5.883816e-01	-2.017349e+01	2.309421e+00	6.040366e+01	-1.902600e+01	3.463577e-01	6.516166e-02	
2  9197.74	5.445236e-01	-2.003939e+01	2.319053e+00	6.045940e+01	-1.902600e+01	3.900722e-01	6.530527e-02	
7  9130.37	5.206694e-01	-2.009101e+01	2.327214e+00	6.059915e+01	-1.902600e+01	4.140051e-01	6.522710e-02	
5  9127.45	5.600379e-01	-2.010073e+01	2.301196e+00	6.050413e+01	-1.902600e+01	3.751423e-01	6.472108e-02	
1  8974.57	6.086168e-01	-1.994033e+01	2.312864e+00	6.072252e+01	-1.902600e+01	3.267116e-01	6.457354e-02	
1  8947.68	5.794618e-01	-2.000779e+01	2.304253e+00	6.070060e+01	-1.902600e+01	3.560537e-01	6.438641e-02	
2  8704.4	5.794618e-01	-2.000779e+01	2.304253e+00	6.070060e+01	-1.903469e+01	3.560537e-01	6.438641e-02	
2  8678.48	6.261611e-01	-2.013591e+01	2.309371e+00	6.087316e+01	-1.903469e+01	3.095807e-01	6.416059e-02	
1  8376.23	6.042266e-01	-1.986252e+01	2.285483e+00	6.116598e+01	-1.903469e+01	3.327666e-01	6.291019e-02	
1  8371.26	6.042266e-01	-1.986252e+01	2.285483e+00	6.116598e+01	-1.903488e+01	3.327666e-01	6.291019e-02	
4  8367	5.919660e-01	-1.984835e+01	2.301397e+00	6.112818e+01	-1.903488e+01	3.445235e-01	6.341380e-02	
4  8057.25	5.919660e-01	-1.984835e+01	2.301397e+00	6.112818e+01	-1.904664e+01	3.445235e-01	6.341380e-02	
1  8021.9	5.863127e-01	-1.976697e+01	2.313266e+00	6.115973e+01	-1.904664e+01	3.499249e-01	6.366577e-02	
1  7982.28	5.863127e-01	-1.976697e+01	2.313266e+00	6.115973e+01	-1.904817e+01	3.499249e-01	6.366577e-02	
2  7974.26	5.544910e-01	-1.983990e+01	2.316842e+00	6.112680e+01	-1.904817e+01	3.815823e-01	6.382998e-02	
2  7935.63	6.056804e-01	-1.985880e+01	2.324943e+00	6.130331e+01	-1.904817e+01	3.305444e-01	6.367908e-02	
1  7379.92	6.056804e-01	-1.985880e+01	2.324943e+00	6.130331e+01	-1.907072e+01	3.305444e-01	6.367908e-02	
3  7242.91	5.491215e-01	-1.978005e+01	2.326092e+00	6.131557e+01	-1.907072e+01	3.870982e-01	6.368421e-02	
1  7231.96	5.110414e-01	-1.978203e+01	2.321058e+00	6.135960e+01	-1.907072e+01	4.254033e-01	6.345931e-02	
3  7128.9	5.110414e-01	-1.978203e+01	2.321058e+00	6.135960e+01	-1.907474e+01	4.254033e-01	6.345931e-02	
2  7062.59	5.797163e-01	-1.978560e+01	2.313626e+00	6.148874e+01	-1.907474e+01	3.571913e-01	6.299687e-02	
1  6890.88	5.797163e-01	-1.978560e+01	2.313626e+00	6.148874e+01	-1.908198e+01	3.571913e-01	6.299687e-02	
5  6780.55	4.897055e-01	-1.994413e+01	2.311827e+00	6.161294e+01	-1.908198e+01	4.475032e-01	6.269617e-02	
3  6751.03	4.771319e-01	-1.982664e+01	2.285524e+00	6.168291e+01	-1.908198e+01	4.609101e-01	6.186291e-02	
1  6586.38	5.211881e-01	-1.982196e+01	2.285549e+00	6.179852e+01	-1.908198e+01	4.170845e-01	6.163271e-02	
3  6346.11	5.211881e-01	-1.982196e+01	2.285549e+00	6.179852e+01	-1.909208e+01	4.170845e-01	6.163271e-02	
6  6264.33	5.388197e-01	-1.978528e+01	2.272322e+00	6.192911e+01	-1.909208e+01	4.000574e-01	6.102858e-02	
1  6211.1	5.317379e-01	-1.981977e+01	2.261032e+00	6.199687e+01	-1.909208e+01	4.075664e-01	6.060173e-02	
4  5880.39	5.317379e-01	-1.981977e+01	2.261032e+00	6.199687e+01	-1.910677e+01	4.075664e-01	6.060173e-02	
1  5851.94	4.862215e-01	-1.991728e+01	2.287986e+00	6.204816e+01	-1.910677e+01	4.524827e-01	6.120186e-02	
3  5700.96	4.862215e-01	-1.991728e+01	2.287986e+00	6.204816e+01	-1.911342e+01	4.524827e-01	6.120186e-02	
2  5700.19	5.513757e-01	-1.978685e+01	2.293528e+00	6.211584e+01	-1.911342e+01	3.873182e-01	6.121243e-02	
2  5687.49	5.513757e-01	-1.978685e+01	2.293528e+00	6.211584e+01	-1.911402e+01	3.873182e-01	6.121243e-02	
4  5542.46	5.364033e-01	-1.967857e+01	2.265821e+00	6.229243e+01	-1.911402e+01	4.033512e-01	6.015239e-02	
4  5430.49	5.049379e-01	-1.963711e+01	2.270219e+00	6.240763e+01	-1.911402e+01	4.349255e-01	6.004380e-02	
5  5344.52	5.049379e-01	-1.963711e+01	2.270219e+00	6.240763e+01	-1.911806e+01	4.349255e-01	6.004380e-02	
2  5280.45	5.049379e-01	-1.963711e+01	2.270219e+00	6.240763e+01	-1.912109e+01	4.349255e-01	6.004380e-02	
6  5263.6	4.511801e-01	-1.961600e+01	2.273464e+00	6.252045e+01	-1.912109e+01	4.888168e-01	5.991069e-02	
2  5247.16	4.476190e-01	-1.974785e+01	2.248126e+00	6.255905e+01	-1.912109e+01	4.930992e-01	5.918947e-02	
3  5098.83	4.476190e-01	-1.974785e+01	2.248126e+00	6.255905e+01	-1.912791e+01	4.930992e-01	5.918947e-02	
4  5049.61	5.130741e-01	-1.985059e+01	2.239867e+00	6.257489e+01	-1.912791e+01	4.278849e-01	5.894864e-02	
4  4994.18	4.733114e-01	-2.000787e+01	2.225612e+00	6.265782e+01	-1.912791e+01	4.681667e-01	5.842985e-02	
2  4976.61	5.062339e-01	-1.988778e+01	2.223233e+00	6.269381e+01	-1.912791e+01	4.353718e-01	5.830239e-02	
2  4908.66	5.008119e-01	-1.988448e+01	2.218195e+00	6.280189e+01	-1.912791e+01	4.411220e-01	5.797450e-02	
3  4761.63	5.008119e-01	-1.988448e+01	2.218195e+00	6.280189e+01	-1.913535e+01	4.411220e-01	5.797450e-02	
2  4622.01	4.610643e-01	-1.979884e+01	2.206854e+00	6.303867e+01	-1.913535e+01	4.815896e-01	5.725516e-02	
2  4495.29	4.610643e-01	-1.979884e+01	2.206854e+00	6.303867e+01	-1.914176e+01	4.815896e-01	5.725516e-02	
1  4487.12	4.435066e-01	-1.978911e+01	2.199805e+00	6.309598e+01	-1.914176e+01	4.994282e-01	5.697433e-02	
1  4471.73	5.170783e-01	-1.983454e+01	2.220642e+00	6.316656e+01	-1.914176e+01	4.254616e-01	5.736952e-02	
3  4346.7	4.612109e-01	-2.003349e+01	2.212448e+00	6.328161e+01	-1.914176e+01	4.817420e-01	5.695685e-02	
3  4316.84	4.752392e-01	-1.995460e+01	2.198748e+00	6.334841e+01	-1.914176e+01	4.681751e-01	5.649560e-02	
1  4267.5	4.752392e-01	-1.995460e+01	2.198748e+00	6.334841e+01	-1.914441e+01	4.681751e-01	5.649560e-02	
3  4136.45	4.492426e-01	-1.995509e+01	2.155915e+00	6.365119e+01	-1.914441e+01	4.957651e-01	5.490314e-02	
2  4068.75	4.643833e-01	-1.987547e+01	2.203233e+00	6.369473e+01	-1.914441e+01	4.795330e-01	5.599458e-02	
3  4064.69	4.119501e-01	-1.987142e+01	2.210041e+00	6.380245e+01	-1.914441e+01	5.319879e-01	5.597322e-02	
4  3935.05	4.662841e-01	-1.986716e+01	2.210098e+00	6.393939e+01	-1.914441e+01	4.778919e-01	5.573556e-02	
12  3805.74	4.549147e-01	-2.007760e+01	2.209676e+00	6.417495e+01	-1.914441e+01	4.896799e-01	5.531763e-02	
6  3792.63	4.549147e-01	-2.007760e+01	2.209676e+00	6.417495e+01	-1.914517e+01	4.896799e-01	5.531763e-02	
