2  12087.3	3.091108e-01	-1.994063e+01	2.276611e+00	5.986378e+01	-1.902000e+01	6.253634e-01	6.542492e-02	
1  11079.7	3.847368e-01	-1.997098e+01	2.302934e+00	5.990019e+01	-1.902000e+01	5.490833e-01	6.607918e-02	
1  10466.9	4.437558e-01	-2.002948e+01	2.299034e+00	5.992997e+01	-1.902000e+01	4.902386e-01	6.590502e-02	
1  10082	4.437558e-01	-2.002948e+01	2.299034e+00	5.992997e+01	-1.903182e+01	4.902386e-01	6.590502e-02	
2  9340.55	5.325963e-01	-2.014069e+01	2.310946e+00	6.016152e+01	-1.903182e+01	4.015752e-01	6.572858e-02	
1  9298.5	6.288200e-01	-2.009792e+01	2.348246e+00	6.021182e+01	-1.903182e+01	3.044325e-01	6.664778e-02	
1  9298.14	6.300403e-01	-2.008393e+01	2.353357e+00	6.022004e+01	-1.903182e+01	3.030895e-01	6.677056e-02	
3  9183.98	6.300403e-01	-2.008393e+01	2.353357e+00	6.022004e+01	-1.903593e+01	3.030895e-01	6.677056e-02	
1  9173.52	5.695222e-01	-2.001122e+01	2.358205e+00	6.016007e+01	-1.903593e+01	3.633404e-01	6.703752e-02	
1  9087.35	5.277412e-01	-2.000800e+01	2.363351e+00	6.034312e+01	-1.903593e+01	4.053862e-01	6.677332e-02	
2  8715.17	5.277412e-01	-2.000800e+01	2.363351e+00	6.034312e+01	-1.904875e+01	4.053862e-01	6.677332e-02	
1  8636.43	6.059321e-01	-2.021856e+01	2.354428e+00	6.038711e+01	-1.904875e+01	3.275372e-01	6.643155e-02	
2  8455.59	5.752141e-01	-2.042668e+01	2.355106e+00	6.056065e+01	-1.904875e+01	3.586170e-01	6.607041e-02	
3  8236.63	5.752141e-01	-2.042668e+01	2.355106e+00	6.056065e+01	-1.905684e+01	3.586170e-01	6.607041e-02	
2  8171.11	5.912294e-01	-2.073595e+01	2.352631e+00	6.066129e+01	-1.905684e+01	3.428879e-01	6.578444e-02	
4  8012.9	5.912294e-01	-2.073595e+01	2.352631e+00	6.066129e+01	-1.906289e+01	3.428879e-01	6.578444e-02	
2  7957.04	6.061131e-01	-2.062428e+01	2.391769e+00	6.082533e+01	-1.906289e+01	3.273007e-01	6.648852e-02	
4  7877.47	5.390843e-01	-2.065487e+01	2.384193e+00	6.084014e+01	-1.906289e+01	3.945665e-01	6.625153e-02	
4  7630.11	5.390843e-01	-2.065487e+01	2.384193e+00	6.084014e+01	-1.907227e+01	3.945665e-01	6.625153e-02	
1  7505.62	5.021025e-01	-2.059340e+01	2.364663e+00	6.104703e+01	-1.907227e+01	4.325207e-01	6.527985e-02	
2  7147.89	5.021025e-01	-2.059340e+01	2.364663e+00	6.104703e+01	-1.908600e+01	4.325207e-01	6.527985e-02	
1  7055.88	5.678479e-01	-2.051825e+01	2.354918e+00	6.110999e+01	-1.908600e+01	3.671707e-01	6.488465e-02	
1  6983.58	5.427971e-01	-2.054277e+01	2.331696e+00	6.115974e+01	-1.908600e+01	3.929478e-01	6.415847e-02	
1  6852.49	5.610070e-01	-2.048614e+01	2.340856e+00	6.136360e+01	-1.908600e+01	3.749202e-01	6.397682e-02	
1  6801.47	5.610070e-01	-2.048614e+01	2.340856e+00	6.136360e+01	-1.908814e+01	3.749202e-01	6.397682e-02	
2  6758.96	5.188295e-01	-2.054017e+01	2.325943e+00	6.139235e+01	-1.908814e+01	4.175533e-01	6.352134e-02	
2  6748.45	5.428630e-01	-2.034141e+01	2.330704e+00	6.140262e+01	-1.908814e+01	3.934147e-01	6.362639e-02	
10  6387.89	5.428630e-01	-2.034141e+01	2.330704e+00	6.140262e+01	-1.910341e+01	3.934147e-01	6.362639e-02	
1  6101.18	5.428630e-01	-2.034141e+01	2.330704e+00	6.140262e+01	-1.911597e+01	3.934147e-01	6.362639e-02	
5  5962.88	4.861846e-01	-2.033208e+01	2.310285e+00	6.161820e+01	-1.911597e+01	4.510754e-01	6.264487e-02	
1  5899.67	5.523166e-01	-2.042183e+01	2.320555e+00	6.172356e+01	-1.911597e+01	3.848874e-01	6.270110e-02	
3  5848.86	5.216163e-01	-2.049651e+01	2.298435e+00	6.173106e+01	-1.911597e+01	4.161835e-01	6.210540e-02	
1  5776.52	5.216163e-01	-2.049651e+01	2.298435e+00	6.173106e+01	-1.911923e+01	4.161835e-01	6.210540e-02	
2  5775.26	4.994863e-01	-2.064564e+01	2.301466e+00	6.174260e+01	-1.911923e+01	4.382571e-01	6.216177e-02	
1  5737.74	5.292885e-01	-2.067822e+01	2.300052e+00	6.179700e+01	-1.911923e+01	4.086013e-01	6.201550e-02	
1  5705.91	5.105374e-01	-2.075233e+01	2.283140e+00	6.182812e+01	-1.911923e+01	4.278573e-01	6.151079e-02	
3  5647.67	5.105374e-01	-2.075233e+01	2.283140e+00	6.182812e+01	-1.912187e+01	4.278573e-01	6.151079e-02	
5  5598.72	4.965615e-01	-2.081108e+01	2.265670e+00	6.190704e+01	-1.912187e+01	4.424458e-01	6.089847e-02	
1  5581.44	5.687329e-01	-2.081933e+01	2.272341e+00	6.212237e+01	-1.912187e+01	3.705228e-01	6.065059e-02	
1  5523.46	5.657842e-01	-2.097696e+01	2.295822e+00	6.220294e+01	-1.912187e+01	3.730217e-01	6.110069e-02	
9  5496.77	5.657842e-01	-2.097696e+01	2.295822e+00	6.220294e+01	-1.912320e+01	3.730217e-01	6.110069e-02	
8  5400.44	5.330816e-01	-2.102315e+01	2.310783e+00	6.220664e+01	-1.912320e+01	4.053450e-01	6.148006e-02	
2  5157.04	5.188223e-01	-2.102335e+01	2.305598e+00	6.256474e+01	-1.912320e+01	4.204383e-01	6.064696e-02	
